temperature,humidity,moisture,soil_type,crop_type,nitrogen,potassium,phosphorous,fertilizer_name,field_capacity,wilting_point,clay_fraction,cec_baseline,om_baseline,vpd_kpa,smd,saturation_excess,soil_temp_estimate,q10_proxy,t_max_est,t_min_est,et0_estimate,n_mineralization_index,k_depletion_proxy,n_leach_risk,general_stress,p_immobility_index
33.16,51.42,47.39,Loamy,Cotton,10,3,5,17-17-17,0.25,0.12,0.2,15.0,2.0,2.4656623027027345,-0.2239,0.2239,29.843999999999998,0.8272081274613963,38.16,28.159999999999997,14.084481119734585,1.6544162549227925,2.3151716100038646,0.17912,-0.5520617895751422,0.1
25.25,46.12,56.39,Black,Cotton,36,4,1,Urea,0.45,0.28,0.55,35.0,1.5,1.7323807579330979,-0.11389999999999995,0.11389999999999995,22.725,0.43409001950787784,30.25,20.25,11.898291055819739,0.6511350292618168,0.5889248707825598,0.05125499999999997,-0.19731816832857976,0.1
28.82,61.5,42.75,Clayey,Ground Nuts,18,1,11,DAP,0.4,0.25,0.5,30.0,2.5,1.526216341031605,-0.02749999999999997,0.02749999999999997,25.938000000000002,0.476193501973449,33.82,23.82,12.884978606790158,1.1904837549336225,0.655508830117526,0.013749999999999984,-0.041970949378369087,0.1
30.93,67.78,70.0,Black,Ground Nuts,10,9,24,Urea,0.45,0.28,0.55,35.0,1.5,1.4417546178262612,-0.24999999999999994,0.24999999999999994,27.837,0.9700380863872952,35.93,25.93,13.468146879212451,1.4550571295809427,0.55479322733334,0.11249999999999996,-0.36043865445656526,0.1
34.27,65.79,45.96,Black,Oil seeds,16,0,13,10-26-26,0.45,0.28,0.55,35.0,1.5,1.8472543462706597,-0.009599999999999997,0.009599999999999997,30.843000000000004,0.8999161082954032,39.27,29.270000000000003,14.391266324658165,1.349874162443105,0.7595522647589535,0.004319999999999998,-0.017733641724198328,0.1
28.52,52.04,64.54,Black,Paddy,35,4,0,Urea,0.45,0.28,0.55,35.0,1.5,1.8684718908961062,-0.19540000000000007,0.19540000000000007,25.668,0.6969336967473664,33.519999999999996,23.52,12.802063686540535,1.0454005451210495,0.6834370326789363,0.08793000000000002,-0.3650994074810993,0.1
26.18,60.1,34.98,Loamy,Cotton,20,0,20,DAP,0.25,0.12,0.2,15.0,2.0,1.3555519879756002,-0.09979999999999994,0.09979999999999994,23.562,0.29648349849870975,31.18,21.18,12.155327308593549,0.5929669969974195,1.0984785398438723,0.07983999999999997,-0.1352840883999648,0.1
30.19,67.0,24.65,Sandy,Cotton,10,0,37,20-20,0.1,0.04,0.05,5.0,0.5,1.415543431174049,-0.1465,0.1465,27.171000000000003,0.3164062513629933,35.19,25.19,13.263623409263392,0.15820312568149664,3.755046998109828,0.139175,-0.20737711266699815,0.1
26.15,56.28,48.04,Black,Cotton,18,0,20,28-28,0.45,0.28,0.55,35.0,1.5,1.482703173928332,-0.030399999999999983,0.030399999999999983,23.535,0.4059151266977771,31.15,21.15,12.147035816568586,0.6088726900466657,0.5145842445442106,0.01367999999999999,-0.04507417648742127,0.1
26.51,50.62,55.85,Sandy,Maize,10,6,27,DAP,0.1,0.04,0.05,5.0,0.5,1.7105832940945338,-0.4585,0.4585,23.859,0.48982080420269963,31.51,21.51,12.246533720868122,0.24491040210134982,4.189743198696476,0.435575,-0.7843024403423438,0.1
32.89,53.28,63.35,Black,Millets,12,3,42,Urea,0.45,0.28,0.55,35.0,1.5,2.3356236163615636,-0.18350000000000005,0.18350000000000005,29.601000000000003,1.0753215367162483,37.89,27.89,14.009857691509932,1.6129823050743726,0.9349072710330085,0.08257500000000001,-0.428586933602347,0.1
31.36,66.66,46.26,Clayey,Ground Nuts,18,0,23,17-17-17,0.4,0.25,0.5,30.0,2.5,1.5288032781952139,-0.06259999999999993,0.06259999999999993,28.224,0.6702312149528697,36.36,26.36,13.586991598236896,1.6755780373821745,0.6923945765398465,0.03129999999999997,-0.09570308521502029,0.1
25.37,51.4,67.69,Red,Ground Nuts,13,0,35,20-20,0.22,0.1,0.3,12.0,1.0,1.5737979523482266,-0.4569,0.4569,22.833000000000002,0.5275895170463769,30.37,20.37,11.931457023919585,0.5275895170463769,1.5648085527312923,0.31982999999999995,-0.7190682844279047,0.1
29.14,67.8,49.49,Red,Paddy,20,0,26,10-26-26,0.22,0.1,0.3,12.0,1.0,1.300300352197918,-0.27490000000000003,0.27490000000000003,26.226000000000003,0.5698343599155591,34.14,24.14,12.973421188389747,0.5698343599155591,1.4057786783729265,0.19243000000000002,-0.3574525668192077,0.1
29.89,71.8,41.42,Loamy,Paddy,16,0,34,DAP,0.25,0.12,0.2,15.0,2.0,1.189015603097722,-0.1642,0.1642,26.901,0.5154106435029528,34.89,24.89,13.180708489013783,1.0308212870059057,1.044804536887999,0.13136,-0.19523636202864594,0.1
30.69,55.65,63.02,Clayey,Cotton,11,8,34,Urea,0.4,0.25,0.5,30.0,2.5,1.9575689560202392,-0.23019999999999996,0.23019999999999996,27.621000000000002,0.8518855862076831,35.69,25.69,13.401814943012752,2.1297139655192074,0.8744992295589972,0.11509999999999998,-0.45063237367585895,0.1
31.52,67.58,32.04,Sandy,Ground Nuts,3,7,27,DAP,0.1,0.04,0.05,5.0,0.5,1.5001754277040331,-0.2204,0.2204,28.368,0.47195810223495016,36.519999999999996,26.52,13.631212889036686,0.23597905111747508,4.089842125187068,0.20938,-0.33063866426596894,0.1
26.01,41.55,61.19,Black,Ground Nuts,39,0,0,Urea,0.45,0.28,0.55,35.0,1.5,1.965923322876009,-0.1619,0.1619,23.409000000000002,0.5095886697868492,31.01,21.01,12.108342187118764,0.7643830046802739,0.6801163516291509,0.07285499999999999,-0.3182829859736258,0.1
30.43,55.84,34.76,Sandy,Paddy,15,0,36,20-20,0.1,0.04,0.05,5.0,0.5,1.920449624842493,-0.24759999999999996,0.24759999999999996,27.387,0.45739959373866956,35.43,25.43,13.329955345463091,0.22869979686933478,5.119901548472356,0.23521999999999996,-0.4755033271110012,0.1
32.51,62.88,48.48,Loamy,Sugarcane,22,1,18,Urea,0.25,0.12,0.2,15.0,2.0,1.8164794859476827,-0.23479999999999995,0.23479999999999995,29.259,0.7911767821388239,37.51,27.509999999999998,13.90483212586042,1.5823535642776478,1.683856154144784,0.18783999999999998,-0.4265093833005158,0.1
27.22,49.1,27.15,Clayey,Oil seeds,2,11,21,28-28,0.4,0.25,0.5,30.0,2.5,1.838312936864015,0.12850000000000006,0.0,24.498,0.25627014432785317,32.22,22.22,12.44276569879221,0.6406753608196329,0.7624565718152512,0.0,0.23622321238702604,0.1
36.5,68.47,38.52,Red,Cotton,11,13,30,Urea,0.22,0.1,0.3,12.0,1.0,1.9251997854719036,-0.16520000000000004,0.16520000000000004,32.85,0.9500481617836934,41.5,31.5,15.007600565180297,0.9500481617836934,2.4077191157110938,0.11564000000000002,-0.31804300455995854,0.1
21.59,54.14,68.42,Loamy,Barley,14,0,13,DAP,0.25,0.12,0.2,15.0,2.0,1.1825347884792112,-0.43420000000000003,0.43420000000000003,19.431,0.3606165741966949,26.59,16.59,10.886729028774436,0.7212331483933898,0.8582623872848177,0.34736000000000006,-0.5134566051576736,0.1
30.75,52.41,36.1,Clayey,Oil seeds,21,1,25,14-35-14,0.4,0.25,0.5,30.0,2.5,2.107782235342264,0.039000000000000035,0.0,27.675,0.49102888664403505,35.75,25.75,13.418397927062678,1.2275722166100875,0.9427686925805392,0.0,0.08220350717834837,0.1
27.98,51.57,32.44,Sandy,Sugarcane,40,3,4,10-26-26,0.1,0.04,0.05,5.0,0.5,1.8284895683709776,-0.22439999999999996,0.22439999999999996,25.182000000000002,0.3312612444524937,32.980000000000004,22.98,12.652816830091236,0.16563062222624686,4.627108716866114,0.21317999999999995,-0.4103130591424473,0.1
33.96,52.94,35.23,Sandy,Wheat,19,2,18,Urea,0.1,0.04,0.05,5.0,0.5,2.4976741256603985,-0.25229999999999997,0.25229999999999997,30.564,0.6680366820965757,38.96,28.96,14.305587573733561,0.33401834104828787,7.146139187056647,0.23968499999999995,-0.6301631819041185,0.1
27.85,52.65,33.33,Clayey,Wheat,24,0,13,20-20,0.4,0.25,0.5,30.0,2.5,1.7742244675052414,0.06670000000000004,0.0,25.065,0.33580075241791413,32.85,22.85,12.616887031316402,0.8395018810447853,0.7461729891570376,0.0,0.11834077198259967,0.1
26.51,63.74,20.0,Clayey,Wheat,16,0,41,28-28,0.4,0.25,0.5,30.0,2.5,1.256090527417331,0.2,0.0,23.859,0.17540583856855851,31.51,21.51,12.246533720868122,0.4385145964213963,0.512758500015979,0.0,0.25121810548346624,0.1
29.01,58.45,25.72,Red,Barley,17,0,36,Urea,0.22,0.1,0.3,12.0,1.0,1.6653211067917502,-0.03719999999999998,0.03719999999999998,26.109,0.29218553442637024,34.010000000000005,24.01,12.937491389614916,0.29218553442637024,1.7954231233385207,0.026039999999999987,-0.06194994517265308,0.1
31.19,57.06,56.73,Red,Wheat,10,11,32,14-35-14,0.22,0.1,0.3,12.0,1.0,1.9500845169597842,-0.34729999999999994,0.34729999999999994,28.071,0.807588998861994,36.19,26.19,13.54000647676211,0.807588998861994,2.2003464158224157,0.24310999999999994,-0.677264352740133,0.1
24.32,46.37,64.36,Sandy,Ground Nuts,13,8,10,DAP,0.1,0.04,0.05,5.0,0.5,1.6312702990459558,-0.5436,0.5436,21.888,0.4499774251255072,29.32,19.32,11.641254803045934,0.2249887125627536,3.7980066407669817,0.51642,-0.8867585345613815,0.1
27.82,58.73,41.49,Loamy,Ground Nuts,11,4,17,20-20,0.25,0.12,0.2,15.0,2.0,1.543702084629087,-0.16490000000000005,0.16490000000000005,25.038,0.41671708042902145,32.82,22.82,12.608595539291443,0.8334341608580429,1.2975943478832805,0.13192000000000004,-0.2545564737553365,0.1
29.29,73.05,60.5,Sandy,Tobacco,12,0,14,17-17-17,0.1,0.04,0.05,5.0,0.5,1.0977542966260114,-0.505,0.505,26.361,0.7075041236852825,34.29,24.29,13.014878648514555,0.35375206184264124,2.8574277912945982,0.47974999999999995,-0.5543659197961358,0.1
33.05,59.1,34.65,Loamy,Wheat,4,7,27,28-28,0.25,0.12,0.2,15.0,2.0,2.0631074268981036,-0.09649999999999997,0.09649999999999997,29.744999999999997,0.5979803050025692,38.05,28.049999999999997,14.054078982309726,1.1959606100051383,1.9330049817743824,0.07719999999999999,-0.19908986669566694,0.1
30.4,60.08,37.04,Loamy,Ground Nuts,41,2,0,10-26-26,0.25,0.12,0.2,15.0,2.0,1.7330831425547686,-0.12040000000000001,0.12040000000000001,27.36,0.48589060344576374,35.4,25.4,13.321663853438128,0.9717812068915275,1.539170070344988,0.09632000000000002,-0.20866321036359414,0.1
26.8,53.34,39.36,Red,Tobacco,12,0,14,Urea,0.22,0.1,0.3,12.0,1.0,1.6441675620051124,-0.1736,0.1736,24.12,0.35571689125081385,31.8,21.8,12.32668481044275,0.35571689125081385,1.6889279426992587,0.12151999999999999,-0.2854274887640875,0.1
33.99,56.59,20.08,Sandy,Maize,15,0,35,14-35-14,0.1,0.04,0.05,5.0,0.5,2.3078054916737254,-0.10079999999999997,0.10079999999999997,30.591,0.38194414774208174,38.99,28.990000000000002,14.313879065758522,0.19097207387104087,6.6067297430222185,0.09575999999999997,-0.23262679356071145,0.1
22.1,47.1,47.6,Loamy,Oil seeds,18,1,27,20-20,0.25,0.12,0.2,15.0,2.0,1.4071872582664722,-0.22600000000000003,0.22600000000000003,19.89,0.2644805871882264,27.1,17.1,11.027684393198786,0.5289611743764528,1.0345344644195575,0.18080000000000004,-0.31802432036822276,0.1
31.57,49.29,48.02,Sandy,Millets,20,0,20,17-17-17,0.1,0.04,0.05,5.0,0.5,2.353173133090348,-0.3802,0.3802,28.413,0.7110179558092884,36.57,26.57,13.645032042411628,0.3555089779046442,6.421824560471993,0.36118999999999996,-0.8946764252009503,0.1
37.51,57.76,60.62,Black,Paddy,9,6,32,10-26-26,0.45,0.28,0.55,35.0,1.5,2.7249999174493214,-0.15619999999999995,0.15619999999999995,33.759,1.6598706632721816,42.51,32.51,15.286747463354,2.4898059949082723,1.1901824450202365,0.07028999999999998,-0.42564498710558385,0.1
30.49,61.62,43.88,Clayey,Wheat,21,0,21,DAP,0.4,0.25,0.5,30.0,2.5,1.6748206382035424,-0.0388,0.0388,27.441,0.5810046314885242,35.489999999999995,25.49,13.346538329513008,1.4525115787213105,0.7451019280947673,0.0194,-0.06498304076229745,0.1
33.16,70.77,55.48,Sandy,Tobacco,14,1,43,10-26-26,0.1,0.04,0.05,5.0,0.5,1.483559265294379,-0.4548,0.4548,29.843999999999998,0.9684217537783976,38.16,28.159999999999997,14.084481119734585,0.4842108768891988,4.179032492409198,0.43205999999999994,-0.6747227538558835,0.1
25.11,67.21,30.73,Clayey,Ground Nuts,7,0,17,10-26-26,0.4,0.25,0.5,30.0,2.5,1.0455396360285327,0.0927,0.0,22.599,0.23315639909522776,30.11,20.11,11.859597426369918,0.5828909977380694,0.41332263922039086,0.0,0.09692152425984499,0.1
32.74,60.15,33.03,Black,Wheat,6,0,32,Urea,0.45,0.28,0.55,35.0,1.5,1.975464820695151,0.11969999999999997,0.0,29.466,0.5520238944551916,37.74,27.740000000000002,13.968400231385127,0.8280358416827874,0.7884023788140379,0.0,0.23646313903720953,0.1
27.57,60.24,46.64,Black,Ground Nuts,9,10,19,17-17-17,0.45,0.28,0.55,35.0,1.5,1.4656796157423595,-0.01639999999999997,0.01639999999999997,24.813000000000002,0.4564771459001751,32.57,22.57,12.539499772416763,0.6847157188502626,0.5251111202296344,0.0073799999999999855,-0.024037145698174653,0.1
22.71,50.4,40.46,Black,Pulses,27,2,24,Urea,0.45,0.28,0.55,35.0,1.5,1.3692251600790415,0.045399999999999996,0.0,20.439,0.2394594100778338,27.71,17.71,11.196278064373,0.3591891151167507,0.43800644642801667,0.0,0.06216282226758848,0.1
28.32,57.04,36.82,Black,Pulses,36,2,0,DAP,0.45,0.28,0.55,35.0,1.5,1.6543607251545374,0.08179999999999998,0.0,25.488,0.38945419885172444,33.32,23.32,12.7467870730408,0.5841812982775867,0.602508111587036,0.0,0.13532670731764113,0.1
38.64,60.03,32.44,Sandy,Cotton,38,3,0,28-28,0.1,0.04,0.05,5.0,0.5,2.74093472868657,-0.22439999999999996,0.22439999999999996,34.776,0.9984632253085315,43.64,33.64,15.59906032962755,0.49923161265426574,8.551201238470625,0.21317999999999995,-0.6150657531172662,0.1
30.56,52.13,44.67,Clayey,Pulses,20,0,16,10-26-26,0.4,0.25,0.5,30.0,2.5,2.097314901600683,-0.04670000000000002,0.04670000000000002,27.503999999999998,0.5957655566530308,35.56,25.56,13.365885144237925,1.489413891632577,0.9344156695364464,0.02335000000000001,-0.09794460590475193,0.1
27.2,46.67,31.41,Clayey,Cotton,9,0,17,10-26-26,0.4,0.25,0.5,30.0,2.5,1.9238201817368563,0.08590000000000003,0.0,24.48,0.29586740756337154,32.2,22.2,12.437238037442238,0.7396685189084289,0.7975669847165556,0.0,0.16525615361119603,0.1
29.09,44.8,44.98,Black,Millets,31,0,0,17-17-17,0.45,0.28,0.55,35.0,1.5,2.2226602861692384,0.00020000000000003348,0.0,26.181,0.5152323889295589,34.09,24.09,12.959602035014813,0.7728485833943384,0.8229940790795848,0.0,0.0004445320572339221,0.1
27.56,50.27,33.38,Black,Maize,9,17,17,20-20,0.45,0.28,0.55,35.0,1.5,1.8321348197481684,0.11619999999999997,0.0,24.804,0.32636030830171187,32.56,22.56,12.536735941741775,0.48954046245256777,0.6562568698529557,0.0,0.21289406605473712,0.1
29.91,71.44,52.85,Loamy,Millets,5,23,25,Urea,0.25,0.12,0.2,15.0,2.0,1.205577751630896,-0.27849999999999997,0.27849999999999997,26.919,0.6590028144683404,34.91,24.91,13.186236150363753,1.3180056289366808,1.0598021953753052,0.2228,-0.33575340382920454,0.1
30.04,59.31,23.46,Black,Wheat,37,2,0,Urea,0.45,0.28,0.55,35.0,1.5,1.730468259850244,0.2154,0.0,27.036,0.29649250391700216,35.04,25.04,13.222165949138592,0.44473875587550327,0.6537296714702003,0.0,0.3727428631717426,0.1
40.0,70.46,49.59,Black,Cotton,11,20,17,DAP,0.45,0.28,0.55,35.0,1.5,2.17875625539053,-0.045899999999999996,0.045899999999999996,36.0,1.7570196878364444,45.0,35.0,15.974941301425806,2.6355295317546665,0.9944429511422287,0.020654999999999996,-0.10000491212242532,0.1
31.02,63.58,48.47,Loamy,Tobacco,5,0,14,DAP,0.25,0.12,0.2,15.0,2.0,1.6380660319495663,-0.23469999999999996,0.23469999999999996,27.918,0.6779680363830833,36.019999999999996,26.02,13.493021355287329,1.3559360727661667,1.473497330031085,0.18775999999999998,-0.38445409769856315,0.1
38.72,62.6,32.93,Clayey,Maize,14,0,41,10-26-26,0.4,0.25,0.5,30.0,2.5,2.5757610838287146,0.07070000000000004,0.0,34.848,1.0219718122170103,43.72,33.72,15.62117097502745,2.554929530542526,1.3412134760436787,0.0,0.18210630862669022,0.1
30.61,64.43,45.47,Red,Cotton,25,4,19,10-26-26,0.22,0.1,0.3,12.0,1.0,1.5628746764029455,-0.2347,0.2347,27.549,0.6095816247740674,35.61,25.61,13.379704297612859,0.6095816247740674,1.7425667520415662,0.16429,-0.3668066865517713,0.1
30.45,47.88,24.31,Red,Millets,46,3,0,20-20,0.22,0.1,0.3,12.0,1.0,2.269210732993952,-0.02309999999999998,0.02309999999999998,27.405,0.320553080785213,35.45,25.45,13.335483006813066,0.320553080785213,2.5217517640598888,0.016169999999999986,-0.05241876793216025,0.1
28.73,61.1,60.49,Black,Oil seeds,8,11,11,17-17-17,0.45,0.28,0.55,35.0,1.5,1.5340600701085694,-0.15489999999999998,0.15489999999999998,25.857,0.6675525776002805,33.730000000000004,23.73,12.860104130715275,1.0013288664004207,0.5636620641248165,0.06970499999999999,-0.23762590485981736,0.1
28.37,51.61,45.94,Red,Paddy,4,7,30,20-20,0.22,0.1,0.3,12.0,1.0,1.8688852493483235,-0.23939999999999997,0.23939999999999997,25.533,0.4884398296762037,33.370000000000005,23.37,12.760606226415737,0.4884398296762037,1.9873423957742287,0.16757999999999998,-0.4474111286939886,0.1
25.09,43.46,52.01,Black,Sugarcane,11,0,8,14-35-14,0.45,0.28,0.55,35.0,1.5,1.8006856572102243,-0.0701,0.0701,22.581,0.3937972176450711,30.09,20.09,11.854069765019945,0.5906958264676067,0.6098700972983082,0.031545,-0.12622806457043673,0.1
26.06,45.12,29.83,Clayey,Pulses,9,17,19,28-28,0.4,0.25,0.5,30.0,2.5,1.8513113313156555,0.10170000000000001,0.0,23.454,0.24971235901632086,31.06,21.06,12.1221613404937,0.6242808975408022,0.7480631549897521,0.0,0.1882783623948022,0.1
27.7,52.81,45.3,Red,Oil seeds,8,20,14,10-26-26,0.22,0.1,0.3,12.0,1.0,1.7528269554638598,-0.23299999999999996,0.23299999999999996,24.93,0.44936798846004605,32.7,22.7,12.575429571191595,0.44936798846004605,1.836879327410163,0.16309999999999997,-0.4084086806230793,0.1
33.17,57.64,31.57,Red,Wheat,18,2,34,Urea,0.22,0.1,0.3,12.0,1.0,2.1511730182173343,-0.09569999999999998,0.09569999999999998,29.853,0.5516354412426028,38.17,28.17,14.087244950409573,0.5516354412426028,2.5253417698616216,0.06698999999999998,-0.20586725784339885,0.1
26.6,55.39,57.23,Red,Paddy,34,0,1,17-17-17,0.22,0.1,0.3,12.0,1.0,1.5535534618785214,-0.35229999999999995,0.35229999999999995,23.94,0.5066210708681194,31.6,21.6,12.27140819694301,0.5066210708681194,1.588690723873773,0.24660999999999994,-0.547316884619803,0.1
24.5,53.2,40.47,Sandy,Sugarcane,6,18,18,DAP,0.1,0.04,0.05,5.0,0.5,1.4389357558125841,-0.30469999999999997,0.30469999999999997,22.05,0.28826957074453496,29.5,19.5,11.691003755195702,0.14413478537226748,3.3645206649380577,0.289465,-0.43844372479609434,0.1
29.08,60.86,42.96,Loamy,Wheat,42,0,0,28-28,0.25,0.12,0.2,15.0,2.0,1.5750850795457745,-0.17959999999999998,0.17959999999999998,26.172,0.49158484199486024,34.08,24.08,12.956838204339823,0.9831696839897205,1.3605415022496212,0.14368,-0.28288528028642107,0.1
34.13,51.37,63.68,Clayey,Pulses,6,14,29,10-26-26,0.4,0.25,0.5,30.0,2.5,2.6055387338649107,-0.2368,0.2368,30.717000000000002,1.2289441124516804,39.13,29.130000000000003,14.352572695208343,3.072360281129201,1.2465394695992411,0.1184,-0.6169915721792109,0.1
25.24,50.51,43.13,Clayey,Barley,11,0,12,14-35-14,0.4,0.25,0.5,30.0,2.5,1.5902851797783744,-0.031299999999999994,0.031299999999999994,22.715999999999998,0.33167112932585535,30.24,20.24,11.895527225144752,0.8291778233146384,0.6305760217265955,0.015649999999999997,-0.04977592612706311,0.1
23.91,49.16,24.07,Black,Sugarcane,4,6,28,17-17-17,0.45,0.28,0.55,35.0,1.5,1.508847985368239,0.2093,0.0,21.519000000000002,0.1612952190836677,28.91,18.91,11.52793774537146,0.24194282862550154,0.49696873264440594,0.0,0.3158018833375725,0.1
27.47,58.55,35.02,Loamy,Oil seeds,9,22,11,28-28,0.25,0.12,0.2,15.0,2.0,1.5190753508225687,-0.10020000000000001,0.10020000000000001,24.723,0.3392201884055739,32.47,22.47,12.51186146566689,0.6784403768111478,1.2670973563600871,0.08016000000000001,-0.1522113501524214,0.1
26.71,53.04,48.29,Red,Oil seeds,37,0,0,28-28,0.22,0.1,0.3,12.0,1.0,1.646008503251158,-0.2629,0.2629,24.039,0.43237557316626285,31.71,21.71,12.301810334367866,0.43237557316626285,1.6874070346460397,0.18403,-0.4327356355047295,0.1
34.59,63.22,42.17,Clayey,Maize,14,0,41,28-28,0.4,0.25,0.5,30.0,2.5,2.0216166681319576,-0.021699999999999997,0.021699999999999997,31.131000000000004,0.8535116234842768,39.59,29.590000000000003,14.479708906257748,2.133779058710692,0.975747362486314,0.010849999999999999,-0.04386908169846347,0.1
25.82,49.88,37.06,Black,Pulses,27,0,18,14-35-14,0.45,0.28,0.55,35.0,1.5,1.6669099719169345,0.07939999999999997,0.0,23.238,0.30262466668690136,30.82,20.82,12.055829404294009,0.45393700003035203,0.5741709215356308,0.0,0.13235265177020455,0.1
32.62,66.69,34.48,Loamy,Ground Nuts,23,2,18,DAP,0.25,0.12,0.2,15.0,2.0,1.6401570665593046,-0.0948,0.0948,29.357999999999997,0.5691446039248524,37.62,27.619999999999997,13.93523426328528,1.1382892078497049,1.5237315300724463,0.07584,-0.15548688990982207,0.1
36.46,69.63,49.78,Sandy,Millets,11,2,8,14-35-14,0.1,0.04,0.05,5.0,0.5,1.8503199375467325,-0.39780000000000004,0.39780000000000004,32.814,1.2226897083125126,41.46,31.46,14.99654524248035,0.6113448541562563,5.549681331296598,0.37791,-0.7360572711560903,0.1
28.63,48.69,39.09,Red,Sugarcane,40,0,1,20-20,0.22,0.1,0.3,12.0,1.0,2.0117730098576727,-0.17090000000000002,0.17090000000000002,25.767,0.426945671792957,33.629999999999995,23.63,12.832465823965395,0.426945671792957,2.151334032881215,0.11963000000000001,-0.3438120073846763,0.1
31.48,74.48,40.94,Red,Pulses,21,0,24,DAP,0.22,0.1,0.3,12.0,1.0,1.1782145738903353,-0.18939999999999999,0.18939999999999999,28.332,0.6005660776753973,36.480000000000004,26.48,13.620157566336744,0.6005660776753973,1.337289011945056,0.13257999999999998,-0.2231538402948295,0.1
30.1,61.63,36.49,Black,Cotton,12,2,28,DAP,0.45,0.28,0.55,35.0,1.5,1.6374255932122876,0.08510000000000001,0.0,27.090000000000003,0.46404120095340656,35.1,25.1,13.238748933188516,0.6960618014301099,0.6193561807232785,0.0,0.1393449179823657,0.1
28.57,50.92,24.51,Clayey,Ground Nuts,7,10,25,20-20,0.4,0.25,0.5,30.0,2.5,1.9176578702637228,0.1549,0.0,25.713,0.26604388876645313,33.57,23.57,12.81588283991548,0.6651097219161328,0.8192159530780571,0.0,0.29704520410385066,0.1
24.06,52.41,28.87,Black,Tobacco,27,3,18,10-26-26,0.45,0.28,0.55,35.0,1.5,1.4251684194584755,0.1613,0.0,21.654,0.19648735668492534,29.06,19.06,11.569395205496267,0.294731035027388,0.471095333688788,0.0,0.2298796660586521,0.1
